composer,title,folder,xml_score,midi_score,midi_performance,performance_annotations,midi_score_annotations,maestro_midi_performance,maestro_audio_performance,start,end,audio_performance,performer,sp_async_delta,sp_async_cor_onset,sp_async_cor_vel,sp_async_voice_std,sp_duration_percentage,sp_key_overlap_ratio,sp_kor_repeated,sp_tempo_std,sp_dynamics_agreement,sp_dynamics_consistency_std,sp_phrasing_rubato_w,sp_phrasing_rubato_q,sp_kor_legato,sp_kor_staccato
Bach,Prelude_bwv_892,Bach/Prelude/bwv_892,Bach/Prelude/bwv_892/xml_score.musicxml,Bach/Prelude/bwv_892/midi_score.mid,Bach/Prelude/bwv_892/Hou01M.mid,Bach/Prelude/bwv_892/Hou01M_annotations.txt,Bach/Prelude/bwv_892/midi_score_annotations.txt,{maestro}/2011/MIDI-Unprocessed_09_R1_2011_MID--AUDIO_R1-D3_12_Track12_wav.midi,{maestro}/2011/MIDI-Unprocessed_09_R1_2011_MID--AUDIO_R1-D3_12_Track12_wav.wav,,100.47916666666666,Bach/Prelude/bwv_892/Hou01M.wav,2011Hou,0.015729558394160088,-0.18213029933776206,0.02872470146515007,0.006905231402145579,0.9472224043805609,-0.15015602615256674,-0.7192542321166051,39.69212532875592,,,0.37831770581938884,7.555795539014257,-0.271044282121106,
Bach,Prelude_bwv_892,Bach/Prelude/bwv_892,Bach/Prelude/bwv_892/xml_score.musicxml,Bach/Prelude/bwv_892/midi_score.mid,Bach/Prelude/bwv_892/KabuliL01M.mid,Bach/Prelude/bwv_892/KabuliL01M_annotations.txt,Bach/Prelude/bwv_892/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_055_PIANO055_MID--AUDIO-split_07-07-17_Piano-e_1-04_wav--1.midi,{maestro}/2017/MIDI-Unprocessed_055_PIANO055_MID--AUDIO-split_07-07-17_Piano-e_1-04_wav--1.wav,,113.53020833333332,Bach/Prelude/bwv_892/KabuliL01M.wav,2017KabuliL,0.017444200000000725,-0.14280217298194578,-0.03060938859976773,0.007312439887249833,0.9704453552202066,-0.15073261795744355,-0.6293818408971033,36.829365046077655,,,0.4792158968960871,7.632074267875215,-0.2814069265711864,
Bach,Prelude_bwv_893,Bach/Prelude/bwv_893,Bach/Prelude/bwv_893/xml_score.musicxml,Bach/Prelude/bwv_893/midi_score.mid,Bach/Prelude/bwv_893/Kleisen04M.mid,Bach/Prelude/bwv_893/Kleisen04M_annotations.txt,Bach/Prelude/bwv_893/midi_score_annotations.txt,{maestro}/2008/MIDI-Unprocessed_06_R1_2008_01-04_ORIG_MID--AUDIO_06_R1_2008_wav--1.midi,{maestro}/2008/MIDI-Unprocessed_06_R1_2008_01-04_ORIG_MID--AUDIO_06_R1_2008_wav--1.wav,,130.49869791666666,Bach/Prelude/bwv_893/Kleisen04M.wav,2008Kleisen,0.021306859090908764,0.021006392099628842,0.03608418615672064,0.008115421525260359,0.9389445959221143,-0.12836206315041532,-0.5844029192660812,36.76763603266307,,,0.22824176408979027,1.0045502941956588,-0.00699179387545971,
Bach,Prelude_bwv_893,Bach/Prelude/bwv_893,Bach/Prelude/bwv_893/xml_score.musicxml,Bach/Prelude/bwv_893/midi_score.mid,Bach/Prelude/bwv_893/Levitsky04M.mid,Bach/Prelude/bwv_893/Levitsky04M_annotations.txt,Bach/Prelude/bwv_893/midi_score_annotations.txt,{maestro}/2008/MIDI-Unprocessed_09_R1_2008_01-05_ORIG_MID--AUDIO_09_R1_2008_wav--1.midi,{maestro}/2008/MIDI-Unprocessed_09_R1_2008_01-05_ORIG_MID--AUDIO_09_R1_2008_wav--1.wav,,135.67447916666666,Bach/Prelude/bwv_893/Levitsky04M.wav,2008Levitsky,0.012284389140271402,0.14553478718578433,0.1989703833489959,0.005767261488345027,1.070773103196909,0.028366881436641008,-0.5914592682282447,27.812871932194913,,,0.2766670951686576,1.031586602090094,-0.028015338876870906,
Bach,Prelude_bwv_893,Bach/Prelude/bwv_893,Bach/Prelude/bwv_893/xml_score.musicxml,Bach/Prelude/bwv_893/midi_score.mid,Bach/Prelude/bwv_893/Wong01M.mid,Bach/Prelude/bwv_893/Wong01M_annotations.txt,Bach/Prelude/bwv_893/midi_score_annotations.txt,{maestro}/2013/ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_10_R1_2013_wav--1.midi,{maestro}/2013/ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_10_R1_2013_wav--1.wav,,147.3203125,Bach/Prelude/bwv_893/Wong01M.wav,2013Wong,0.028243852534562654,0.08316715710116994,0.08310451266565322,0.0117499445747819,1.2021121269336408,0.037559819613015806,-0.6167863494600577,38.24575318528269,,,0.2332680955614649,1.218169175758234,-0.10321567017412951,
Balakirev,Islamey,Balakirev/Islamey,Balakirev/Islamey/xml_score.musicxml,Balakirev/Islamey/midi_score.mid,Balakirev/Islamey/CHEN10M.mid,Balakirev/Islamey/CHEN10M_annotations.txt,Balakirev/Islamey/midi_score_annotations.txt,{maestro}/2004/MIDI-Unprocessed_XP_04_R1_2004_06_ORIG_MID--AUDIO_04_R1_2004_08_Track08_wav.midi,{maestro}/2004/MIDI-Unprocessed_XP_04_R1_2004_06_ORIG_MID--AUDIO_04_R1_2004_08_Track08_wav.wav,,,Balakirev/Islamey/CHEN10M.wav,2004CHEN,0.02762609031697798,0.010078394686990686,0.3873084466813968,0.007585357710710608,0.6425816979967192,-0.4580554027265669,-0.7066375748409691,66.71492578280001,-0.08108108108108109,20.740128766753234,0.3914193979822679,0.551695523745446,,-0.5846285817886944
Balakirev,Islamey,Balakirev/Islamey,Balakirev/Islamey/xml_score.musicxml,Balakirev/Islamey/midi_score.mid,Balakirev/Islamey/Na08M.mid,Balakirev/Islamey/Na08M_annotations.txt,Balakirev/Islamey/midi_score_annotations.txt,{maestro}/2006/MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_05_Track05_wav.midi,{maestro}/2006/MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_05_Track05_wav.wav,,,Balakirev/Islamey/Na08M.wav,2006Na,0.02573299336576739,0.09312808123306994,0.30666804302104667,0.007591717826834556,0.8329563926234774,-0.3268975956339735,-0.644278142205941,69.19419525340642,-0.1282051282051282,16.777138103714286,0.7069572792458064,13.407452708986503,,-0.8061335932555652
Balakirev,Islamey,Balakirev/Islamey,Balakirev/Islamey/xml_score.musicxml,Balakirev/Islamey/midi_score.mid,Balakirev/Islamey/Yi04M.mid,Balakirev/Islamey/Yi04M_annotations.txt,Balakirev/Islamey/midi_score_annotations.txt,{maestro}/2011/MIDI-Unprocessed_21_R1_2011_MID--AUDIO_R1-D8_10_Track10_wav.midi,{maestro}/2011/MIDI-Unprocessed_21_R1_2011_MID--AUDIO_R1-D8_10_Track10_wav.wav,,,Balakirev/Islamey/Yi04M.wav,2011Yi,0.021286085433574808,0.18448166351797965,0.4164994099496583,0.005836294106048254,0.6170764400430846,-0.4391569853551554,-0.6944823079648257,56.48462649387191,-0.13513513513513514,17.831527694539535,1.0000000000010907,-4.136057438779744,,-0.7874985744155043
Beethoven,Piano_Sonatas_10-1,Beethoven/Piano_Sonatas/10-1,Beethoven/Piano_Sonatas/10-1/xml_score.musicxml,Beethoven/Piano_Sonatas/10-1/midi_score.mid,Beethoven/Piano_Sonatas/10-1/Hou02M.mid,Beethoven/Piano_Sonatas/10-1/Hou02M_annotations.txt,Beethoven/Piano_Sonatas/10-1/midi_score_annotations.txt,{maestro}/2011/MIDI-Unprocessed_09_R1_2011_MID--AUDIO_R1-D3_13_Track13_wav.midi,{maestro}/2011/MIDI-Unprocessed_09_R1_2011_MID--AUDIO_R1-D3_13_Track13_wav.wav,,,Beethoven/Piano_Sonatas/10-1/Hou02M.wav,2011Hou,0.02079219702602331,0.18595707143671913,0.35557314346037516,0.007104309351379923,1.1188932343061562,-0.12447088884027967,-0.5805064344610669,36.79499653892592,0.25,17.546958080173418,0.8534793977743954,-4479.769590590794,-0.1437583075255291,-0.542194716377414
Beethoven,Piano_Sonatas_11-1,Beethoven/Piano_Sonatas/11-1,Beethoven/Piano_Sonatas/11-1/xml_score.musicxml,Beethoven/Piano_Sonatas/11-1/midi_score.mid,Beethoven/Piano_Sonatas/11-1/LiC03M.mid,Beethoven/Piano_Sonatas/11-1/LiC03M_annotations.txt,Beethoven/Piano_Sonatas/11-1/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_058_PIANO058_MID--AUDIO-split_07-07-17_Piano-e_2-02_wav--3.midi,{maestro}/2017/MIDI-Unprocessed_058_PIANO058_MID--AUDIO-split_07-07-17_Piano-e_2-02_wav--3.wav,,,Beethoven/Piano_Sonatas/11-1/LiC03M.wav,2017LiC,0.01683592148309701,0.06376846103095526,0.33224911413952735,0.006362938830374946,0.7472846792422018,-0.26711947957079507,-0.673794265064579,44.789192329428374,0.6190476190476191,16.682418040056074,0.8886238198668498,-38.460486459614465,-0.16174163633249283,-0.7920525956151421
Beethoven,Piano_Sonatas_11-1,Beethoven/Piano_Sonatas/11-1,Beethoven/Piano_Sonatas/11-1/xml_score.musicxml,Beethoven/Piano_Sonatas/11-1/midi_score.mid,Beethoven/Piano_Sonatas/11-1/LiYZ03M.mid,Beethoven/Piano_Sonatas/11-1/LiYZ03M_annotations.txt,Beethoven/Piano_Sonatas/11-1/midi_score_annotations.txt,{maestro}/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_03_R1_2015_wav--3.midi,{maestro}/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_03_R1_2015_wav--3.wav,,,Beethoven/Piano_Sonatas/11-1/LiYZ03M.wav,2015LiYZ,0.01301860470085462,0.23055629202499467,0.350382970752645,0.004523923944017678,0.7644208162993122,-0.24061251920133236,-0.7125665548034091,27.52075123559302,0.5454545454545454,16.54677520136641,0.9032600627935199,-44.97440250387444,-0.11058400826969696,-0.8153702299454055
Beethoven,Piano_Sonatas_11-1,Beethoven/Piano_Sonatas/11-1,Beethoven/Piano_Sonatas/11-1/xml_score.musicxml,Beethoven/Piano_Sonatas/11-1/midi_score.mid,Beethoven/Piano_Sonatas/11-1/MaximovI02M.mid,Beethoven/Piano_Sonatas/11-1/MaximovI02M_annotations.txt,Beethoven/Piano_Sonatas/11-1/midi_score_annotations.txt,{maestro}/2014/MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_16_R1_2014_wav--2.midi,{maestro}/2014/MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_16_R1_2014_wav--2.wav,,,Beethoven/Piano_Sonatas/11-1/MaximovI02M.wav,2014MaximovI,,,,,,,,,,,,,,
Beethoven,Piano_Sonatas_11-1,Beethoven/Piano_Sonatas/11-1,Beethoven/Piano_Sonatas/11-1/xml_score.musicxml,Beethoven/Piano_Sonatas/11-1/midi_score.mid,Beethoven/Piano_Sonatas/11-1/ZhaoK02M.mid,Beethoven/Piano_Sonatas/11-1/ZhaoK02M_annotations.txt,Beethoven/Piano_Sonatas/11-1/midi_score_annotations.txt,{maestro}/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_13_R1_2015_wav--2.midi,{maestro}/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_13_R1_2015_wav--2.wav,,,Beethoven/Piano_Sonatas/11-1/ZhaoK02M.wav,2015ZhaoK,0.012708107905983047,0.0034668033211901544,0.13805958358293086,0.00501396570652921,0.7582135693606032,-0.24323381367793892,-0.6674276960883602,32.64957303969577,0.23809523809523808,16.016992418552984,0.5502219286864228,-13.062459722344569,-0.13159542329140494,-0.7544550840467342
Beethoven,Piano_Sonatas_12-1,Beethoven/Piano_Sonatas/12-1,Beethoven/Piano_Sonatas/12-1/xml_score.musicxml,Beethoven/Piano_Sonatas/12-1/midi_score.mid,Beethoven/Piano_Sonatas/12-1/Kleisen05M.mid,Beethoven/Piano_Sonatas/12-1/Kleisen05M_annotations.txt,Beethoven/Piano_Sonatas/12-1/midi_score_annotations.txt,{maestro}/2008/MIDI-Unprocessed_06_R1_2008_01-04_ORIG_MID--AUDIO_06_R1_2008_wav--2.midi,{maestro}/2008/MIDI-Unprocessed_06_R1_2008_01-04_ORIG_MID--AUDIO_06_R1_2008_wav--2.wav,,,Beethoven/Piano_Sonatas/12-1/Kleisen05M.wav,2008Kleisen,0.019905305034551398,0.28518574570017863,0.45598042175906606,0.005527070515344194,0.6615612333031416,-0.375092663287462,-0.5919946829668149,17.604203953803307,-0.14285714285714285,14.014311106818486,0.45111350416388696,-4.425065740439963,-0.2649758062419329,-0.7850853079620571
Beethoven,Piano_Sonatas_16-1,Beethoven/Piano_Sonatas/16-1,Beethoven/Piano_Sonatas/16-1/xml_score.musicxml,Beethoven/Piano_Sonatas/16-1/midi_score.mid,Beethoven/Piano_Sonatas/16-1/BuiJL02M.mid,Beethoven/Piano_Sonatas/16-1/BuiJL02M_annotations.txt,Beethoven/Piano_Sonatas/16-1/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_046_PIANO046_MID--AUDIO-split_07-06-17_Piano-e_2-02_wav--2.midi,{maestro}/2017/MIDI-Unprocessed_046_PIANO046_MID--AUDIO-split_07-06-17_Piano-e_2-02_wav--2.wav,,,Beethoven/Piano_Sonatas/16-1/BuiJL02M.wav,2017BuiJL,0.017628657649253438,0.11999774837578533,0.3796967456977211,0.006077947772632811,0.6751058241001623,-0.3299897452445322,-0.7493824741105454,47.8240660039656,-0.2608695652173913,19.36356639002727,0.9271052269146498,1.0000000160076303,-0.14725056512651835,-0.8296400866643977
Beethoven,Piano_Sonatas_16-1,Beethoven/Piano_Sonatas/16-1,Beethoven/Piano_Sonatas/16-1/xml_score.musicxml,Beethoven/Piano_Sonatas/16-1/midi_score.mid,Beethoven/Piano_Sonatas/16-1/Khmara05M.mid,Beethoven/Piano_Sonatas/16-1/Khmara05M_annotations.txt,Beethoven/Piano_Sonatas/16-1/midi_score_annotations.txt,{maestro}/2008/MIDI-Unprocessed_05_R1_2008_01-04_ORIG_MID--AUDIO_05_R1_2008_wav--2.midi,{maestro}/2008/MIDI-Unprocessed_05_R1_2008_01-04_ORIG_MID--AUDIO_05_R1_2008_wav--2.wav,,,Beethoven/Piano_Sonatas/16-1/Khmara05M.wav,2008Khmara,0.015032282352940966,-0.11574434487908795,0.18005638288552708,0.005320249188832472,0.7124673168292481,-0.23661994628827707,-0.6954522503122319,37.48296820179709,-0.21739130434782608,15.405520360289163,0.9858365887910182,-251.25611842282484,-0.11712082367957412,-0.8366236138813503
Beethoven,Piano_Sonatas_16-1,Beethoven/Piano_Sonatas/16-1,Beethoven/Piano_Sonatas/16-1/xml_score.musicxml,Beethoven/Piano_Sonatas/16-1/midi_score.mid,Beethoven/Piano_Sonatas/16-1/LeeSH02M.mid,Beethoven/Piano_Sonatas/16-1/LeeSH02M_annotations.txt,Beethoven/Piano_Sonatas/16-1/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_049_PIANO049_MID--AUDIO-split_07-06-17_Piano-e_2-06_wav--2.midi,{maestro}/2017/MIDI-Unprocessed_049_PIANO049_MID--AUDIO-split_07-06-17_Piano-e_2-06_wav--2.wav,,,Beethoven/Piano_Sonatas/16-1/LeeSH02M.wav,2017LeeSH,0.016463586642599462,0.14179787258665563,0.37645502417840093,0.005222398747343801,0.7853819613231244,-0.19491107900439364,-0.6868867690034328,38.00557364481342,0.125,19.625898915081898,0.8855737376876427,-5835.86847831975,-0.07569967439871456,-0.8150367720571261
Beethoven,Piano_Sonatas_16-1,Beethoven/Piano_Sonatas/16-1,Beethoven/Piano_Sonatas/16-1/xml_score.musicxml,Beethoven/Piano_Sonatas/16-1/midi_score.mid,Beethoven/Piano_Sonatas/16-1/LuoJ03M.mid,Beethoven/Piano_Sonatas/16-1/LuoJ03M_annotations.txt,Beethoven/Piano_Sonatas/16-1/midi_score_annotations.txt,{maestro}/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_06_R1_2015_wav--2.midi,{maestro}/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_06_R1_2015_wav--2.wav,,264.94895833333334,Beethoven/Piano_Sonatas/16-1/LuoJ03M.wav,2015LuoJ,0.01443645345622107,-0.02212243923612333,0.18617407568349456,0.0051571855247594936,0.8026239774887981,-0.20837873470265952,-0.6553737071440213,48.18216431888405,-0.022222222222222223,17.726923657581608,0.7674835039914047,-6.979405560679893,-0.022415091744128056,-0.8318727931827526
Beethoven,Piano_Sonatas_16-1,Beethoven/Piano_Sonatas/16-1,Beethoven/Piano_Sonatas/16-1/xml_score.musicxml,Beethoven/Piano_Sonatas/16-1/midi_score.mid,Beethoven/Piano_Sonatas/16-1/Woo05M.mid,Beethoven/Piano_Sonatas/16-1/Woo05M_annotations.txt,Beethoven/Piano_Sonatas/16-1/midi_score_annotations.txt,{maestro}/2008/MIDI-Unprocessed_17_R1_2008_01-04_ORIG_MID--AUDIO_17_R1_2008_wav--2.midi,{maestro}/2008/MIDI-Unprocessed_17_R1_2008_01-04_ORIG_MID--AUDIO_17_R1_2008_wav--2.wav,,,Beethoven/Piano_Sonatas/16-1/Woo05M.wav,2008Woo,0.01478906484018251,-0.016327504200557317,0.2159387949269111,0.005411839264108307,0.6434350053780096,-0.3400764926852495,-0.7064838977949459,41.852232811116906,-0.4583333333333333,18.58644309554224,0.9544008021957079,-15207.6653039818,-0.1303586010772055,-0.795741256188855
Beethoven,Piano_Sonatas_16-2,Beethoven/Piano_Sonatas/16-2,Beethoven/Piano_Sonatas/16-2/xml_score.musicxml,Beethoven/Piano_Sonatas/16-2/midi_score.mid,Beethoven/Piano_Sonatas/16-2/LuoJ04M.mid,Beethoven/Piano_Sonatas/16-2/LuoJ04M_annotations.txt,Beethoven/Piano_Sonatas/16-2/midi_score_annotations.txt,{maestro}/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_06_R1_2015_wav--2.midi,{maestro}/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_06_R1_2015_wav--2.wav,273.96979166666665,,Beethoven/Piano_Sonatas/16-2/LuoJ04M.wav,2015LuoJ,0.04409993241919782,0.16419397858149298,0.3205777680759789,0.01779206251039709,0.8520397486064566,-0.35398684335376385,-0.6098416985467483,60.66728716439215,-0.15789473684210525,15.457759986279942,0.5715105378981228,-0.6683500900469843,-0.24409120085402122,-0.6277966461174969
Beethoven,Piano_Sonatas_17-1,Beethoven/Piano_Sonatas/17-1,Beethoven/Piano_Sonatas/17-1/xml_score.musicxml,Beethoven/Piano_Sonatas/17-1/midi_score.mid,Beethoven/Piano_Sonatas/17-1/KaszoS09M.mid,Beethoven/Piano_Sonatas/17-1/KaszoS09M_annotations.txt,Beethoven/Piano_Sonatas/17-1/midi_score_annotations.txt,{maestro}/2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_06_R1_2018_wav--2.midi,{maestro}/2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_06_R1_2018_wav--2.wav,,518.6536458333333,Beethoven/Piano_Sonatas/17-1/KaszoS09M.wav,2018KaszoS,0.02689053352353812,0.3788513277806407,0.47470892999405057,0.0076375151620953355,1.028713582700449,-0.29157592875532873,-0.6524148890013698,78.2695663616691,0.38461538461538464,26.141239329723565,0.8642317896167042,-1.0,-0.2965516153484755,-0.8202193217037276
Beethoven,Piano_Sonatas_17-1,Beethoven/Piano_Sonatas/17-1_no_repeat,Beethoven/Piano_Sonatas/17-1_no_repeat/xml_score.musicxml,Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/GuoE02M.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/GuoE02M_annotations.txt,Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_050_PIANO050_MID--AUDIO-split_07-06-17_Piano-e_3-01_wav--2.midi,{maestro}/2017/MIDI-Unprocessed_050_PIANO050_MID--AUDIO-split_07-06-17_Piano-e_3-01_wav--2.wav,,,Beethoven/Piano_Sonatas/17-1_no_repeat/GuoE02M.wav,2017GuoE,0.029140025563910453,0.28981463845723354,0.40678108888070935,0.008180261964744478,0.7796695600370255,-0.29754930718160777,-0.6515527185813705,88.99614165978282,-0.04,17.548658438981093,0.7703395636185215,-1.0,-0.2634175548266124,-0.8227268338001748
Beethoven,Piano_Sonatas_17-1,Beethoven/Piano_Sonatas/17-1_no_repeat,Beethoven/Piano_Sonatas/17-1_no_repeat/xml_score.musicxml,Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/KabuliL02M.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/KabuliL02M_annotations.txt,Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_055_PIANO055_MID--AUDIO-split_07-07-17_Piano-e_1-04_wav--2.midi,{maestro}/2017/MIDI-Unprocessed_055_PIANO055_MID--AUDIO-split_07-07-17_Piano-e_1-04_wav--2.wav,,,Beethoven/Piano_Sonatas/17-1_no_repeat/KabuliL02M.wav,2017KabuliL,0.028536746312683877,0.03200075081833851,0.13933325863451018,0.007856396895273303,0.7969591242096042,-0.30571783013989423,-0.6573949137947577,86.88256101916457,0.04,17.283819275388485,0.9715328598851876,-1.0,-0.3234071353142055,-0.7990430716263289
Beethoven,Piano_Sonatas_17-1,Beethoven/Piano_Sonatas/17-1_no_repeat,Beethoven/Piano_Sonatas/17-1_no_repeat/xml_score.musicxml,Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/Richardson02M.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/Richardson02M_annotations.txt,Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score_annotations.txt,{maestro}/2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_08_R1_2013_wav--2.midi,{maestro}/2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_08_R1_2013_wav--2.wav,,,Beethoven/Piano_Sonatas/17-1_no_repeat/Richardson02M.wav,2013Richardson,0.0262639740853664,-0.02521876738117219,0.14025131819253925,0.007032290475964385,0.8417456527547311,-0.2716681152585184,-0.6077006567630294,88.37118761982178,-0.16666666666666666,14.59619031068323,0.8686081575890331,-1.0,-0.27972452876399234,-0.7744749699857479
Beethoven,Piano_Sonatas_17-1,Beethoven/Piano_Sonatas/17-1_no_repeat,Beethoven/Piano_Sonatas/17-1_no_repeat/xml_score.musicxml,Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/TuanS02M.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/TuanS02M_annotations.txt,Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_057_PIANO057_MID--AUDIO-split_07-07-17_Piano-e_1-07_wav--2.midi,{maestro}/2017/MIDI-Unprocessed_057_PIANO057_MID--AUDIO-split_07-07-17_Piano-e_1-07_wav--2.wav,,,Beethoven/Piano_Sonatas/17-1_no_repeat/TuanS02M.wav,2017TuanS,0.02927353612716752,0.08921753308880118,0.30056545091654835,0.007214245523658274,0.8526732079716605,-0.22638667134730392,-0.5895972037083091,73.50547567409512,0.25,13.428708272584966,0.7920250483653809,-1.0,-0.19866728835027922,-0.859918555671393
Beethoven,Piano_Sonatas_17-1,Beethoven/Piano_Sonatas/17-1_no_repeat,Beethoven/Piano_Sonatas/17-1_no_repeat/xml_score.musicxml,Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/WangH03M.mid,Beethoven/Piano_Sonatas/17-1_no_repeat/WangH03M_annotations.txt,Beethoven/Piano_Sonatas/17-1_no_repeat/midi_score_annotations.txt,{maestro}/2017/MIDI-Unprocessed_053_PIANO053_MID--AUDIO-split_07-06-17_Piano-e_3-04_wav--3.midi,{maestro}/2017/MIDI-Unprocessed_053_PIANO053_MID--AUDIO-split_07-06-17_Piano-e_3-04_wav--3.wav,,,Beethoven/Piano_Sonatas/17-1_no_repeat/WangH03M.wav,2017WangH,0.025122099855281545,0.1358840309958335,0.35724748226709807,0.006529322389193923,0.7027897490300097,-0.3173313239978345,-0.6634637050879534,77.53715879565925,0.28,16.377648259540997,0.8063337784697278,-1.0,-0.28939389075786043,-0.8307716039892139
Beethoven,Piano_Sonatas_17-2,Beethoven/Piano_Sonatas/17-2,Beethoven/Piano_Sonatas/17-2/xml_score.musicxml,Beethoven/Piano_Sonatas/17-2/midi_score.mid,Beethoven/Piano_Sonatas/17-2/USHIKI05M.mid,Beethoven/Piano_Sonatas/17-2/USHIKI05M_annotations.txt,Beethoven/Piano_Sonatas/17-2/midi_score_annotations.txt,{maestro}/2004/MIDI-Unprocessed_XP_21_R1_2004_02_ORIG_MID--AUDIO_21_R1_2004_03_Track03_wav.midi,{maestro}/2004/MIDI-Unprocessed_XP_21_R1_2004_02_ORIG_MID--AUDIO_21_R1_2004_03_Track03_wav.wav,,456.86875,Beethoven/Piano_Sonatas/17-2/USHIKI05M.wav,2004USHIKI,0.03828124085365862,0.6736281190868372,0.6673990803025891,0.009481195891608405,0.8398562575592775,-0.21292574949186704,-0.49324121314805275,13.868068866377255,-0.09090909090909091,15.984041895630096,0.26944207987862323,-1.1762242427764404,-0.22687890769118726,-0.6432600631578809
Beethoven,Piano_Sonatas_17-3,Beethoven/Piano_Sonatas/17-3,Beethoven/Piano_Sonatas/17-3/xml_score.musicxml,Beethoven/Piano_Sonatas/17-3/midi_score.mid,Beethoven/Piano_Sonatas/17-3/KaszoS11M.mid,Beethoven/Piano_Sonatas/17-3/KaszoS11M_annotations.txt,Beethoven/Piano_Sonatas/17-3/midi_score_annotations.txt,{maestro}/2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_06_R1_2018_wav--2.midi,{maestro}/2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_06_R1_2018_wav--2.wav,1064.5390625,,Beethoven/Piano_Sonatas/17-3/KaszoS11M.wav,2018KaszoS,0.017497375968992455,0.06931433124405119,0.08791433532054517,0.007906703471235213,0.7686877194117457,-0.25746759484025006,-0.701382515661607,41.92746042202717,0.11764705882352941,14.323291869936291,0.4484239905082879,5.5914356700645325,-0.2569437737249138,-0.6658912681453144
Beethoven,Piano_Sonatas_17-3,Beethoven/Piano_Sonatas/17-3,Beethoven/Piano_Sonatas/17-3/xml_score.musicxml,Beethoven/Piano_Sonatas/17-3/midi_score.mid,Beethoven/Piano_Sonatas/17-3/USHIKI05M.mid,Beethoven/Piano_Sonatas/17-3/USHIKI05M_annotations.txt,Beethoven/Piano_Sonatas/17-3/midi_score_annotations.txt,{maestro}/2004/MIDI-Unprocessed_XP_21_R1_2004_02_ORIG_MID--AUDIO_21_R1_2004_03_Track03_wav.midi,{maestro}/2004/MIDI-Unprocessed_XP_21_R1_2004_02_ORIG_MID--AUDIO_21_R1_2004_03_Track03_wav.wav,461.71041666666673,,Beethoven/Piano_Sonatas/17-3/USHIKI05M.wav,2004USHIKI,0.011963571257485145,0.00613003236491479,0.0351537212761532,0.005552060178399002,1.1105135894050902,-0.0770010919113944,-0.6656846870368668,50.00858871186186,0.17647058823529413,13.804714908924224,0.3319805077136159,-3.668917265858156,-0.04106969146918476,-0.5943728896955697
